date,GDP,CPI,UR,NFP,CCI,ICI,M1,M2,TY10,FSI,EPU,GPR,Serv PMI,Manu PMI
2014-03-06,17953.97,1.5,6.7,137985.0,80.0,26.0,2808.7,11207.4,2.74,-3.16,93.47,142.99,53.1,53.7
2014-03-07,17953.97,1.5,6.7,137985.0,80.0,26.0,2808.7,11207.4,2.8,-3.14,93.47,165.26,53.1,53.7
2014-03-10,17953.97,1.5,6.7,137985.0,80.0,26.0,2668.0,11261.1,2.79,-3.04,93.47,118.64,53.1,53.7
2014-03-11,17953.97,1.5,6.7,137985.0,80.0,26.0,2668.0,11261.1,2.77,-3.11,93.47,115.14,53.1,53.7
2014-03-12,17953.97,1.5,6.7,137985.0,80.0,26.0,2668.0,11261.1,2.73,-2.98,93.47,124.27,53.1,53.7
2014-03-13,17953.97,1.5,6.7,137985.0,80.0,26.0,2668.0,11261.1,2.66,-2.73,93.47,84.94,53.1,53.7
2014-03-14,17953.97,1.5,6.7,137985.0,80.0,26.0,2668.0,11261.1,2.65,-2.45,93.47,103.85,53.1,53.7
2014-03-17,17953.97,1.5,6.7,137985.0,80.0,26.0,2695.6,11299.7,2.7,-2.68,93.47,135.21,53.1,53.7
2014-03-18,17953.97,1.5,6.7,137985.0,80.0,26.0,2695.6,11299.7,2.68,-2.85,93.47,194.08,53.1,53.7
2014-03-19,17953.97,1.5,6.7,137985.0,80.0,26.0,2695.6,11299.7,2.78,-2.89,93.47,153.07,53.1,53.7
2014-03-20,17953.97,1.5,6.7,137985.0,80.0,26.0,2695.6,11299.7,2.79,-2.92,93.47,97.97,53.1,53.7
2014-03-21,17953.97,1.5,6.7,137985.0,80.0,26.0,2695.6,11299.7,2.75,-2.94,93.47,117.65,53.1,53.7
2014-03-24,17953.97,1.5,6.7,137985.0,80.0,26.0,2797.2,11257.6,2.74,-2.9,93.47,122.18,53.1,53.7
2014-03-25,17953.97,1.5,6.7,137985.0,80.0,26.0,2797.2,11257.6,2.75,-2.98,93.47,140.59,53.1,53.7
2014-03-26,17953.97,1.5,6.7,137985.0,80.0,26.0,2797.2,11257.6,2.71,-3.04,93.47,108.48,53.1,53.7
2014-03-27,17953.97,1.5,6.7,137985.0,80.0,26.0,2797.2,11257.6,2.69,-3.01,93.47,87.17,53.1,53.7
2014-03-28,17953.97,1.5,6.7,137985.0,80.0,26.0,2797.2,11257.6,2.73,-3.11,93.47,112.16,53.1,53.7
2014-03-31,17953.97,1.5,6.7,137985.0,80.0,26.0,2925.3,11304.2,2.73,-3.1,93.47,85.82,53.1,53.7
2014-04-01,17953.97,1.5,6.7,137985.0,80.0,26.0,2925.3,11304.2,2.77,-3.25,93.47,120.93,53.1,53.7
2014-04-02,17953.97,1.5,6.7,137985.0,80.0,26.0,2925.3,11304.2,2.82,-3.3,93.47,94.75,53.1,53.7
2014-04-03,17953.97,1.5,6.7,137985.0,80.0,26.0,2925.3,11304.2,2.8,-3.3,93.47,63.3,53.1,53.7
2014-04-04,17953.97,1.5,6.7,137985.0,80.0,26.0,2925.3,11304.2,2.74,-3.29,93.47,59.55,53.1,53.7
2014-04-07,17953.97,2.0,6.2,138297.0,84.1,27.4,2716.0,11381.4,2.71,-3.15,91.12,56.96,55.2,54.9
2014-04-08,17953.97,2.0,6.2,138297.0,84.1,27.4,2716.0,11381.4,2.69,-3.18,91.12,115.94,55.2,54.9
2014-04-09,17953.97,2.0,6.2,138297.0,84.1,27.4,2716.0,11381.4,2.71,-3.26,91.12,142.43,55.2,54.9
2014-04-10,17953.97,2.0,6.2,138297.0,84.1,27.4,2716.0,11381.4,2.65,-3.09,91.12,85.11,55.2,54.9
2014-04-11,17953.97,2.0,6.2,138297.0,84.1,27.4,2716.0,11381.4,2.63,-2.87,91.12,52.94,55.2,54.9
2014-04-14,17953.97,2.0,6.2,138297.0,84.1,27.4,2732.3,11405.1,2.65,-2.87,91.12,125.0,55.2,54.9
2014-04-15,17953.97,2.0,6.2,138297.0,84.1,27.4,2732.3,11405.1,2.64,-2.85,91.12,129.57,55.2,54.9
2014-04-16,17953.97,2.0,6.2,138297.0,84.1,27.4,2732.3,11405.1,2.65,-3.07,91.12,143.85,55.2,54.9
2014-04-17,17953.97,2.0,6.2,138297.0,84.1,27.4,2732.3,11405.1,2.73,-3.18,91.12,82.81,55.2,54.9
2014-04-18,17953.97,2.0,6.2,138297.0,84.1,27.4,2732.3,11405.1,2.73,-3.18,91.12,95.14,55.2,54.9
2014-04-21,17953.97,2.0,6.2,138297.0,84.1,27.4,2836.8,11344.5,2.73,-3.24,91.12,89.93,55.2,54.9
