date,GDP,CPI,UR,NFP,CCI,ICI,M1,M2,TY10,FSI,EPU,GPR,Serv PMI,Manu PMI
2019-11-27,5573.41,2.1,3.6,151668.0,96.8,8.7,4003.1,15231.3,1.77,-3.62,131.75,93.25,53.9,48.1
2019-11-28,5573.41,2.1,3.6,151668.0,96.8,8.7,4003.1,15231.3,1.78,-3.53,131.75,38.01,53.9,48.1
2019-11-29,5573.41,2.1,3.6,151668.0,96.8,8.7,4003.1,15231.3,1.78,-3.53,131.75,108.38,53.9,48.1
2019-12-02,5573.41,2.3,3.6,151795.0,99.3,11.6,4100.4,15326.6,1.83,-3.29,143.47,77.88,54.9,47.8
2019-12-03,5573.41,2.3,3.6,151795.0,99.3,11.6,4100.4,15326.6,1.72,-3.08,143.47,85.84,54.9,47.8
2019-12-04,5573.41,2.3,3.6,151795.0,99.3,11.6,4100.4,15326.6,1.77,-3.15,143.47,47.66,54.9,47.8
2019-12-05,5573.41,2.3,3.6,151795.0,99.3,11.6,4100.4,15326.6,1.8,-3.19,143.47,103.15,54.9,47.8
2019-12-06,5573.41,2.3,3.6,151795.0,99.3,11.6,4100.4,15326.6,1.84,-3.32,143.47,88.66,54.9,47.8
2019-12-09,5573.41,2.3,3.6,151795.0,99.3,11.6,3870.5,15336.8,1.83,-3.24,143.47,82.81,54.9,47.8
2019-12-10,5573.41,2.3,3.6,151795.0,99.3,11.6,3870.5,15336.8,1.85,-3.27,143.47,76.31,54.9,47.8
2019-12-11,5573.41,2.3,3.6,151795.0,99.3,11.6,3870.5,15336.8,1.79,-3.3,143.47,97.43,54.9,47.8
2019-12-12,5573.41,2.3,3.6,151795.0,99.3,11.6,3870.5,15336.8,1.9,-3.46,143.47,97.69,54.9,47.8
2019-12-13,5573.41,2.3,3.6,151795.0,99.3,11.6,3870.5,15336.8,1.82,-3.65,143.47,99.63,54.9,47.8
2019-12-16,5573.41,2.3,3.6,151795.0,99.3,11.6,3926.3,15427.8,1.89,-3.83,143.47,94.93,54.9,47.8
2019-12-17,5573.41,2.3,3.6,151795.0,99.3,11.6,3926.3,15427.8,1.89,-3.83,143.47,82.33,54.9,47.8
2019-12-18,5573.41,2.3,3.6,151795.0,99.3,11.6,3926.3,15427.8,1.92,-3.85,143.47,119.12,54.9,47.8
2019-12-19,5573.41,2.3,3.6,151795.0,99.3,11.6,3926.3,15427.8,1.92,-3.87,143.47,69.01,54.9,47.8
2019-12-20,5573.41,2.3,3.6,151795.0,99.3,11.6,3926.3,15427.8,1.92,-3.89,143.47,49.51,54.9,47.8
2019-12-23,5573.41,2.3,3.6,151795.0,99.3,11.6,4113.7,15440.9,1.93,-3.9,143.47,34.81,54.9,47.8
2019-12-24,5573.41,2.3,3.6,151795.0,99.3,11.6,4113.7,15440.9,1.9,-3.84,143.47,58.22,54.9,47.8
2019-12-25,5573.41,2.3,3.6,151795.0,99.3,11.6,4113.7,15440.9,1.88,-4.09,143.47,45.38,54.9,47.8
2019-12-26,5573.41,2.3,3.6,151795.0,99.3,11.6,4113.7,15440.9,1.9,-4.17,143.47,44.17,54.9,47.8
2019-12-27,5573.41,2.3,3.6,151795.0,99.3,11.6,4113.7,15440.9,1.88,-4.09,143.47,111.91,54.9,47.8
2019-12-30,5573.41,2.3,3.6,151795.0,99.3,11.6,4247.0,15452.4,1.9,-3.58,143.47,128.64,54.9,47.8
2019-12-31,5573.41,2.3,3.6,151795.0,99.3,11.6,4247.0,15452.4,1.92,-3.63,143.47,165.35,54.9,47.8
2020-01-01,5573.41,2.3,3.6,151795.0,99.3,11.6,4247.0,15452.4,1.8,-3.55,143.47,114.53,54.9,47.8
2020-01-02,5573.41,2.3,3.6,151795.0,99.3,11.6,4247.0,15452.4,1.88,-3.75,143.47,163.18,54.9,47.8
2020-01-03,5573.41,2.3,3.6,151795.0,99.3,11.6,4247.0,15452.4,1.8,-3.55,143.47,80.79,54.9,47.8
2020-01-06,5573.41,2.5,3.6,152031.0,99.8,15.9,3991.5,15484.9,1.81,-3.51,131.39,251.99,58.1,50.9
2020-01-07,5573.41,2.5,3.6,152031.0,99.8,15.9,3991.5,15484.9,1.83,-3.64,131.39,413.46,58.1,50.9
2020-01-08,5573.41,2.5,3.6,152031.0,99.8,15.9,3991.5,15484.9,1.87,-3.61,131.39,180.61,58.1,50.9
2020-01-09,5573.41,2.5,3.6,152031.0,99.8,15.9,3991.5,15484.9,1.85,-3.88,131.39,394.46,58.1,50.9
2020-01-10,5573.41,2.5,3.6,152031.0,99.8,15.9,3991.5,15484.9,1.83,-3.93,131.39,167.3,58.1,50.9
2020-01-13,5573.41,2.5,3.6,152031.0,99.8,15.9,3847.1,15452.8,1.85,-4.01,131.39,152.73,58.1,50.9
2020-01-14,5573.41,2.5,3.6,152031.0,99.8,15.9,3847.1,15452.8,1.82,-4.06,131.39,131.78,58.1,50.9
2020-01-15,5573.41,2.5,3.6,152031.0,99.8,15.9,3847.1,15452.8,1.79,-4.01,131.39,153.53,58.1,50.9
2020-01-16,5573.41,2.5,3.6,152031.0,99.8,15.9,3847.1,15452.8,1.81,-4.14,131.39,145.95,58.1,50.9
2020-01-17,5573.41,2.5,3.6,152031.0,99.8,15.9,3847.1,15452.8,1.84,-4.24,131.39,129.82,58.1,50.9
2020-01-20,5573.41,2.5,3.6,152031.0,99.8,15.9,3943.5,15406.7,1.7,-3.83,131.39,119.12,58.1,50.9
2020-01-21,5573.41,2.5,3.6,152031.0,99.8,15.9,3943.5,15406.7,1.78,-4.08,131.39,119.33,58.1,50.9
2020-01-22,5573.41,2.5,3.6,152031.0,99.8,15.9,3943.5,15406.7,1.77,-4.09,131.39,77.99,58.1,50.9
2020-01-23,5573.41,2.5,3.6,152031.0,99.8,15.9,3943.5,15406.7,1.74,-3.93,131.39,93.07,58.1,50.9
2020-01-24,5573.41,2.5,3.6,152031.0,99.8,15.9,3943.5,15406.7,1.7,-3.83,131.39,51.96,58.1,50.9
2020-01-27,5573.41,2.5,3.6,152031.0,99.8,15.9,4060.2,15294.0,1.61,-3.12,131.39,72.01,58.1,50.9
2020-01-28,5573.41,2.5,3.6,152031.0,99.8,15.9,4060.2,15294.0,1.65,-3.4,131.39,99.59,58.1,50.9
2020-01-29,5573.41,2.5,3.6,152031.0,99.8,15.9,4060.2,15294.0,1.6,-3.46,131.39,47.02,58.1,50.9
2020-01-30,5573.41,2.5,3.6,152031.0,99.8,15.9,4060.2,15294.0,1.57,-3.24,131.39,188.07,58.1,50.9
2020-01-31,5573.41,2.5,3.6,152031.0,99.8,15.9,4060.2,15294.0,1.51,-2.96,131.39,73.98,58.1,50.9
2020-02-03,5299.71,2.3,3.5,152292.0,101.0,20.3,4156.5,15358.3,1.54,-2.96,160.52,107.52,56.7,50.1
2020-02-04,5299.71,2.3,3.5,152292.0,101.0,20.3,4156.5,15358.3,1.61,-3.41,160.52,143.61,56.7,50.1
2020-02-05,5299.71,2.3,3.5,152292.0,101.0,20.3,4156.5,15358.3,1.66,-3.63,160.52,68.35,56.7,50.1
2020-02-06,5299.71,2.3,3.5,152292.0,101.0,20.3,4156.5,15358.3,1.65,-3.73,160.52,90.63,56.7,50.1
2020-02-07,5299.71,2.3,3.5,152292.0,101.0,20.3,4156.5,15358.3,1.59,-3.59,160.52,78.96,56.7,50.1
2020-02-10,5299.71,2.3,3.5,152292.0,101.0,20.3,3839.2,15361.7,1.56,-3.57,160.52,24.76,56.7,50.1
2020-02-11,5299.71,2.3,3.5,152292.0,101.0,20.3,3839.2,15361.7,1.59,-3.7,160.52,90.26,56.7,50.1
2020-02-12,5299.71,2.3,3.5,152292.0,101.0,20.3,3839.2,15361.7,1.62,-3.89,160.52,62.03,56.7,50.1
2020-02-13,5299.71,2.3,3.5,152292.0,101.0,20.3,3839.2,15361.7,1.61,-3.82,160.52,58.85,56.7,50.1
2020-02-14,5299.71,2.3,3.5,152292.0,101.0,20.3,3839.2,15361.7,1.59,-3.8,160.52,89.18,56.7,50.1
2020-02-17,5299.71,2.3,3.5,152292.0,101.0,20.3,3857.6,15392.9,1.46,-3.33,160.52,84.65,56.7,50.1
2020-02-18,5299.71,2.3,3.5,152292.0,101.0,20.3,3857.6,15392.9,1.55,-3.66,160.52,83.43,56.7,50.1
2020-02-19,5299.71,2.3,3.5,152292.0,101.0,20.3,3857.6,15392.9,1.56,-3.77,160.52,54.75,56.7,50.1
2020-02-20,5299.71,2.3,3.5,152292.0,101.0,20.3,3857.6,15392.9,1.52,-3.57,160.52,111.31,56.7,50.1
2020-02-21,5299.71,2.3,3.5,152292.0,101.0,20.3,3857.6,15392.9,1.46,-3.33,160.52,103.92,56.7,50.1
2020-02-24,5299.71,2.3,3.5,152292.0,101.0,20.3,3948.7,15328.1,1.38,-2.34,160.52,80.92,56.7,50.1
2020-02-25,5299.71,2.3,3.5,152292.0,101.0,20.3,3948.7,15328.1,1.33,-1.75,160.52,115.45,56.7,50.1
2020-02-26,5299.71,2.3,3.5,152292.0,101.0,20.3,3948.7,15328.1,1.33,-1.64,160.52,102.6,56.7,50.1
2020-02-27,5299.71,2.3,3.5,152292.0,101.0,20.3,3948.7,15328.1,1.3,-0.37,160.52,63.97,56.7,50.1
2020-02-28,5299.71,2.3,3.5,152292.0,101.0,20.3,3948.7,15328.1,1.13,0.77,160.52,55.14,56.7,50.1
2020-03-02,5299.71,1.5,4.4,150895.0,89.1,0.2,4078.4,15488.6,1.1,0.34,283.15,106.23,53.6,49.1
2020-03-03,5299.71,1.5,4.4,150895.0,89.1,0.2,4078.4,15488.6,1.02,0.52,283.15,123.04,53.6,49.1
2020-03-04,5299.71,1.5,4.4,150895.0,89.1,0.2,4078.4,15488.6,1.02,-0.1,283.15,144.92,53.6,49.1
2020-03-05,5299.71,1.5,4.4,150895.0,89.1,0.2,4078.4,15488.6,0.92,0.29,283.15,79.18,53.6,49.1
2020-03-06,5299.71,1.5,4.4,150895.0,89.1,0.2,4078.4,15488.6,0.74,1.68,283.15,51.33,53.6,49.1
2020-03-09,5299.71,1.5,4.4,150895.0,89.1,0.2,3940.5,15624.4,0.54,5.13,283.15,72.8,53.6,49.1
2020-03-10,5299.71,1.5,4.4,150895.0,89.1,0.2,3940.5,15624.4,0.76,3.82,283.15,71.65,53.6,49.1
2020-03-11,5299.71,1.5,4.4,150895.0,89.1,0.2,3940.5,15624.4,0.82,4.66,283.15,90.98,53.6,49.1
2020-03-12,5299.71,1.5,4.4,150895.0,89.1,0.2,3940.5,15624.4,0.88,7.48,283.15,74.84,53.6,49.1
2020-03-13,5299.71,1.5,4.4,150895.0,89.1,0.2,3940.5,15624.4,0.94,6.39,283.15,68.07,53.6,49.1
2020-03-16,5299.71,1.5,4.4,150895.0,89.1,0.2,4055.1,15818.1,0.73,8.99,283.15,34.45,53.6,49.1
2020-03-17,5299.71,1.5,4.4,150895.0,89.1,0.2,4055.1,15818.1,1.02,8.19,283.15,99.09,53.6,49.1
2020-03-18,5299.71,1.5,4.4,150895.0,89.1,0.2,4055.1,15818.1,1.18,9.49,283.15,87.61,53.6,49.1
2020-03-19,5299.71,1.5,4.4,150895.0,89.1,0.2,4055.1,15818.1,1.12,10.27,283.15,89.17,53.6,49.1
2020-03-20,5299.71,1.5,4.4,150895.0,89.1,0.2,4055.1,15818.1,0.92,9.84,283.15,57.8,53.6,49.1
2020-03-23,5299.71,1.5,4.4,150895.0,89.1,0.2,4374.7,16193.0,0.76,10.05,283.15,121.19,53.6,49.1
2020-03-24,5299.71,1.5,4.4,150895.0,89.1,0.2,4374.7,16193.0,0.84,8.47,283.15,191.01,53.6,49.1
2020-03-25,5299.71,1.5,4.4,150895.0,89.1,0.2,4374.7,16193.0,0.88,7.96,283.15,53.36,53.6,49.1
2020-03-26,5299.71,1.5,4.4,150895.0,89.1,0.2,4374.7,16193.0,0.83,7.67,283.15,56.71,53.6,49.1
2020-03-27,5299.71,1.5,4.4,150895.0,89.1,0.2,4374.7,16193.0,0.72,8.33,283.15,52.13,53.6,49.1
2020-03-30,5299.71,1.5,4.4,150895.0,89.1,0.2,4772.3,16614.3,0.7,7.95,283.15,103.52,53.6,49.1
2020-03-31,5299.71,1.5,4.4,150895.0,89.1,0.2,4772.3,16614.3,0.7,7.28,283.15,89.26,53.6,49.1
2020-04-01,5299.71,1.5,4.4,150895.0,89.1,0.2,4772.3,16614.3,0.62,7.93,283.15,65.6,53.6,49.1
2020-04-02,5299.71,1.5,4.4,150895.0,89.1,0.2,4772.3,16614.3,0.63,7.7,283.15,47.59,53.6,49.1
2020-04-03,5299.71,1.5,4.4,150895.0,89.1,0.2,4772.3,16614.3,0.62,7.5,283.15,84.58,53.6,49.1
2020-04-06,5299.71,0.3,14.8,130424.0,71.8,-39.1,4607.1,16773.1,0.67,6.8,268.62,99.33,41.6,41.5
2020-04-07,5299.71,0.3,14.8,130424.0,71.8,-39.1,4607.1,16773.1,0.75,6.58,268.62,106.53,41.6,41.5
2020-04-08,5299.71,0.3,14.8,130424.0,71.8,-39.1,4607.1,16773.1,0.77,6.08,268.62,78.21,41.6,41.5
2020-04-09,5299.71,0.3,14.8,130424.0,71.8,-39.1,4607.1,16773.1,0.73,5.55,268.62,60.91,41.6,41.5
2020-04-10,5299.71,0.3,14.8,130424.0,71.8,-39.1,4607.1,16773.1,0.73,5.55,268.62,85.49,41.6,41.5
2020-04-13,5299.71,0.3,14.8,130424.0,71.8,-39.1,4620.4,16919.6,0.76,5.41,268.62,88.78,41.6,41.5
2020-04-14,5299.71,0.3,14.8,130424.0,71.8,-39.1,4620.4,16919.6,0.76,4.77,268.62,91.17,41.6,41.5
2020-04-15,5299.71,0.3,14.8,130424.0,71.8,-39.1,4620.4,16919.6,0.63,5.1,268.62,89.53,41.6,41.5
2020-04-16,5299.71,0.3,14.8,130424.0,71.8,-39.1,4620.4,16919.6,0.61,5.14,268.62,48.46,41.6,41.5
2020-04-17,5299.71,0.3,14.8,130424.0,71.8,-39.1,4620.4,16919.6,0.65,4.65,268.62,73.51,41.6,41.5
2020-04-20,5299.71,0.3,14.8,130424.0,71.8,-39.1,4879.4,17180.3,0.63,4.76,268.62,25.88,41.6,41.5
2020-04-21,5299.71,0.3,14.8,130424.0,71.8,-39.1,4879.4,17180.3,0.58,5.65,268.62,54.08,41.6,41.5
2020-04-22,5299.71,0.3,14.8,130424.0,71.8,-39.1,4879.4,17180.3,0.63,5.35,268.62,137.26,41.6,41.5
2020-04-23,5299.71,0.3,14.8,130424.0,71.8,-39.1,4879.4,17180.3,0.61,5.1,268.62,100.94,41.6,41.5
2020-04-24,5299.71,0.3,14.8,130424.0,71.8,-39.1,4879.4,17180.3,0.6,4.94,268.62,45.83,41.6,41.5
2020-04-27,5299.71,0.3,14.8,130424.0,71.8,-39.1,5108.9,17318.7,0.67,4.22,268.62,49.0,41.6,41.5
2020-04-28,5299.71,0.3,14.8,130424.0,71.8,-39.1,5108.9,17318.7,0.62,4.03,268.62,95.69,41.6,41.5
2020-04-29,5299.71,0.3,14.8,130424.0,71.8,-39.1,5108.9,17318.7,0.63,3.51,268.62,79.46,41.6,41.5
2020-04-30,5299.71,0.3,14.8,130424.0,71.8,-39.1,5108.9,17318.7,0.64,3.4,268.62,56.95,41.6,41.5
2020-05-01,5015.77,0.3,14.8,130424.0,71.8,-39.1,5108.9,17318.7,0.64,3.75,268.62,60.41,41.6,41.5
2020-05-04,5015.77,0.1,13.2,133040.0,72.3,-36.8,15940.7,17536.3,0.64,3.72,350.46,59.6,45.4,43.1
2020-05-05,5015.77,0.1,13.2,133040.0,72.3,-36.8,15940.7,17536.3,0.66,3.36,350.46,41.64,45.4,43.1
2020-05-06,5015.77,0.1,13.2,133040.0,72.3,-36.8,15940.7,17536.3,0.72,3.39,350.46,80.79,45.4,43.1
2020-05-07,5015.77,0.1,13.2,133040.0,72.3,-36.8,15940.7,17536.3,0.63,3.09,350.46,56.15,45.4,43.1
2020-05-08,5015.77,0.1,13.2,133040.0,72.3,-36.8,15940.7,17536.3,0.69,2.62,350.46,70.48,45.4,43.1
2020-05-11,5015.77,0.1,13.2,133040.0,72.3,-36.8,16072.2,17673.8,0.73,2.43,350.46,37.91,45.4,43.1
2020-05-12,5015.77,0.1,13.2,133040.0,72.3,-36.8,16072.2,17673.8,0.69,2.6,350.46,39.44,45.4,43.1
2020-05-13,5015.77,0.1,13.2,133040.0,72.3,-36.8,16072.2,17673.8,0.64,2.91,350.46,59.53,45.4,43.1
2020-05-14,5015.77,0.1,13.2,133040.0,72.3,-36.8,16072.2,17673.8,0.63,3.07,350.46,82.13,45.4,43.1
2020-05-15,5015.77,0.1,13.2,133040.0,72.3,-36.8,16072.2,17673.8,0.64,2.83,350.46,45.82,45.4,43.1
2020-05-18,5015.77,0.1,13.2,133040.0,72.3,-36.8,16208.0,17805.4,0.73,2.22,350.46,135.1,45.4,43.1
2020-05-19,5015.77,0.1,13.2,133040.0,72.3,-36.8,16208.0,17805.4,0.7,2.16,350.46,99.48,45.4,43.1
2020-05-20,5015.77,0.1,13.2,133040.0,72.3,-36.8,16208.0,17805.4,0.68,1.78,350.46,99.69,45.4,43.1
2020-05-21,5015.77,0.1,13.2,133040.0,72.3,-36.8,16208.0,17805.4,0.68,1.4,350.46,73.21,45.4,43.1
2020-05-22,5015.77,0.1,13.2,133040.0,72.3,-36.8,16208.0,17805.4,0.66,1.49,350.46,135.65,45.4,43.1
2020-05-25,5015.77,0.1,13.2,133040.0,72.3,-36.8,16179.4,17780.1,0.65,0.64,350.46,129.13,45.4,43.1
2020-05-26,5015.77,0.1,13.2,133040.0,72.3,-36.8,16179.4,17780.1,0.69,0.91,350.46,120.36,45.4,43.1
2020-05-27,5015.77,0.1,13.2,133040.0,72.3,-36.8,16179.4,17780.1,0.68,0.78,350.46,23.43,45.4,43.1
2020-05-28,5015.77,0.1,13.2,133040.0,72.3,-36.8,16179.4,17780.1,0.7,0.69,350.46,61.02,45.4,43.1
2020-05-29,5015.77,0.1,13.2,133040.0,72.3,-36.8,16179.4,17780.1,0.65,0.64,350.46,137.45,45.4,43.1
2020-06-01,5015.77,0.6,11.0,137671.0,78.1,-22.3,16326.6,17910.9,0.66,0.51,231.26,53.9,56.5,52.6
2020-06-02,5015.77,0.6,11.0,137671.0,78.1,-22.3,16326.6,17910.9,0.68,0.24,231.26,83.04,56.5,52.6
2020-06-03,5015.77,0.6,11.0,137671.0,78.1,-22.3,16326.6,17910.9,0.77,-0.15,231.26,114.53,56.5,52.6
2020-06-04,5015.77,0.6,11.0,137671.0,78.1,-22.3,16326.6,17910.9,0.82,-0.39,231.26,36.15,56.5,52.6
2020-06-05,5015.77,0.6,11.0,137671.0,78.1,-22.3,16326.6,17910.9,0.91,-0.75,231.26,109.98,56.5,52.6
2020-06-08,5015.77,0.6,11.0,137671.0,78.1,-22.3,16448.6,18022.7,0.88,-0.96,231.26,65.65,56.5,52.6
2020-06-09,5015.77,0.6,11.0,137671.0,78.1,-22.3,16448.6,18022.7,0.84,-0.73,231.26,68.3,56.5,52.6
2020-06-10,5015.77,0.6,11.0,137671.0,78.1,-22.3,16448.6,18022.7,0.75,-0.6,231.26,95.69,56.5,52.6
2020-06-11,5015.77,0.6,11.0,137671.0,78.1,-22.3,16448.6,18022.7,0.66,0.63,231.26,87.41,56.5,52.6
2020-06-12,5015.77,0.6,11.0,137671.0,78.1,-22.3,16448.6,18022.7,0.71,0.67,231.26,73.61,56.5,52.6
2020-06-15,5015.77,0.6,11.0,137671.0,78.1,-22.3,16548.8,18110.7,0.71,0.7,231.26,102.87,56.5,52.6
2020-06-16,5015.77,0.6,11.0,137671.0,78.1,-22.3,16548.8,18110.7,0.75,0.12,231.26,79.2,56.5,52.6
2020-06-17,5015.77,0.6,11.0,137671.0,78.1,-22.3,16548.8,18110.7,0.74,0.04,231.26,151.38,56.5,52.6
2020-06-18,5015.77,0.6,11.0,137671.0,78.1,-22.3,16548.8,18110.7,0.71,0.11,231.26,101.32,56.5,52.6
2020-06-19,5015.77,0.6,11.0,137671.0,78.1,-22.3,16548.8,18110.7,0.7,-0.01,231.26,53.82,56.5,52.6
2020-06-22,5015.77,0.6,11.0,137671.0,78.1,-22.3,16546.1,18101.2,0.71,-0.08,231.26,131.45,56.5,52.6
2020-06-23,5015.77,0.6,11.0,137671.0,78.1,-22.3,16546.1,18101.2,0.72,-0.28,231.26,56.38,56.5,52.6
2020-06-24,5015.77,0.6,11.0,137671.0,78.1,-22.3,16546.1,18101.2,0.69,0.14,231.26,80.22,56.5,52.6
2020-06-25,5015.77,0.6,11.0,137671.0,78.1,-22.3,16546.1,18101.2,0.68,0.1,231.26,40.78,56.5,52.6
2020-06-26,5015.77,0.6,11.0,137671.0,78.1,-22.3,16546.1,18101.2,0.64,0.22,231.26,44.34,56.5,52.6
2020-06-29,5015.77,0.6,11.0,137671.0,78.1,-22.3,16610.0,18155.5,0.64,0.2,231.26,48.01,56.5,52.6
2020-06-30,5015.77,0.6,11.0,137671.0,78.1,-22.3,16610.0,18155.5,0.66,-0.12,231.26,76.92,56.5,52.6
2020-07-01,5015.77,0.6,11.0,137671.0,78.1,-22.3,16610.0,18155.5,0.69,-0.39,231.26,107.85,56.5,52.6
2020-07-02,5015.77,0.6,11.0,137671.0,78.1,-22.3,16610.0,18155.5,0.68,-0.69,231.26,23.39,56.5,52.6
2020-07-03,5015.77,0.6,11.0,137671.0,78.1,-22.3,16610.0,18155.5,0.68,-0.69,231.26,43.97,56.5,52.6
2020-07-06,5015.77,1.0,10.2,139255.0,72.5,-17.1,16803.7,18338.6,0.69,-1.06,305.96,72.01,56.6,54.2
2020-07-07,5015.77,1.0,10.2,139255.0,72.5,-17.1,16803.7,18338.6,0.65,-0.97,305.96,106.17,56.6,54.2
2020-07-08,5015.77,1.0,10.2,139255.0,72.5,-17.1,16803.7,18338.6,0.67,-0.99,305.96,68.6,56.6,54.2
2020-07-09,5015.77,1.0,10.2,139255.0,72.5,-17.1,16803.7,18338.6,0.62,-0.87,305.96,55.83,56.6,54.2
2020-07-10,5015.77,1.0,10.2,139255.0,72.5,-17.1,16803.7,18338.6,0.65,-1.0,305.96,97.43,56.6,54.2
2020-07-13,5015.77,1.0,10.2,139255.0,72.5,-17.1,16817.7,18341.8,0.64,-1.05,305.96,92.73,56.6,54.2
2020-07-14,5015.77,1.0,10.2,139255.0,72.5,-17.1,16817.7,18341.8,0.63,-1.04,305.96,93.8,56.6,54.2
2020-07-15,5015.77,1.0,10.2,139255.0,72.5,-17.1,16817.7,18341.8,0.64,-1.32,305.96,103.67,56.6,54.2
2020-07-16,5015.77,1.0,10.2,139255.0,72.5,-17.1,16817.7,18341.8,0.62,-1.32,305.96,29.49,56.6,54.2
2020-07-17,5015.77,1.0,10.2,139255.0,72.5,-17.1,16817.7,18341.8,0.64,-1.47,305.96,38.32,56.6,54.2
2020-07-20,5015.77,1.0,10.2,139255.0,72.5,-17.1,16739.8,18240.3,0.62,-1.66,305.96,87.17,56.6,54.2
2020-07-21,5015.77,1.0,10.2,139255.0,72.5,-17.1,16739.8,18240.3,0.61,-1.81,305.96,116.23,56.6,54.2
2020-07-22,5015.77,1.0,10.2,139255.0,72.5,-17.1,16739.8,18240.3,0.6,-1.81,305.96,117.13,56.6,54.2
2020-07-23,5015.77,1.0,10.2,139255.0,72.5,-17.1,16739.8,18240.3,0.59,-1.73,305.96,78.04,56.6,54.2
2020-07-24,5015.77,1.0,10.2,139255.0,72.5,-17.1,16739.8,18240.3,0.59,-1.5,305.96,92.75,56.6,54.2
2020-07-27,5015.77,1.0,10.2,139255.0,72.5,-17.1,16620.0,18108.3,0.62,-1.59,305.96,137.18,56.6,54.2
2020-07-28,5015.77,1.0,10.2,139255.0,72.5,-17.1,16620.0,18108.3,0.59,-1.55,305.96,121.65,56.6,54.2
2020-07-29,5015.77,1.0,10.2,139255.0,72.5,-17.1,16620.0,18108.3,0.58,-1.61,305.96,80.91,56.6,54.2
2020-07-30,5015.77,1.0,10.2,139255.0,72.5,-17.1,16620.0,18108.3,0.55,-1.46,305.96,54.08,56.6,54.2
2020-07-31,5015.77,1.0,10.2,139255.0,72.5,-17.1,16620.0,18108.3,0.55,-1.38,305.96,38.62,56.6,54.2
2020-08-03,5417.82,1.3,8.4,140819.0,74.1,-15.6,16747.8,18220.4,0.56,-1.57,224.43,42.17,57.2,56.0
2020-08-04,5417.82,1.3,8.4,140819.0,74.1,-15.6,16747.8,18220.4,0.52,-1.64,224.43,48.71,57.2,56.0
2020-08-05,5417.82,1.3,8.4,140819.0,74.1,-15.6,16747.8,18220.4,0.55,-1.72,224.43,33.8,57.2,56.0
2020-08-06,5417.82,1.3,8.4,140819.0,74.1,-15.6,16747.8,18220.4,0.55,-1.68,224.43,112.37,57.2,56.0
2020-08-07,5417.82,1.3,8.4,140819.0,74.1,-15.6,16747.8,18220.4,0.57,-1.72,224.43,43.82,57.2,56.0
2020-08-10,5417.82,1.3,8.4,140819.0,74.1,-15.6,16822.4,18286.9,0.59,-1.79,224.43,40.58,57.2,56.0
2020-08-11,5417.82,1.3,8.4,140819.0,74.1,-15.6,16822.4,18286.9,0.64,-1.9,224.43,55.29,57.2,56.0
2020-08-12,5417.82,1.3,8.4,140819.0,74.1,-15.6,16822.4,18286.9,0.69,-2.05,224.43,61.83,57.2,56.0
2020-08-13,5417.82,1.3,8.4,140819.0,74.1,-15.6,16822.4,18286.9,0.71,-2.03,224.43,88.9,57.2,56.0
2020-08-14,5417.82,1.3,8.4,140819.0,74.1,-15.6,16822.4,18286.9,0.71,-1.96,224.43,44.29,57.2,56.0
2020-08-17,5417.82,1.3,8.4,140819.0,74.1,-15.6,16905.6,18356.5,0.69,-1.93,224.43,65.55,57.2,56.0
2020-08-18,5417.82,1.3,8.4,140819.0,74.1,-15.6,16905.6,18356.5,0.67,-1.87,224.43,84.1,57.2,56.0
2020-08-19,5417.82,1.3,8.4,140819.0,74.1,-15.6,16905.6,18356.5,0.68,-1.91,224.43,46.66,57.2,56.0
2020-08-20,5417.82,1.3,8.4,140819.0,74.1,-15.6,16905.6,18356.5,0.65,-1.77,224.43,122.02,57.2,56.0
2020-08-21,5417.82,1.3,8.4,140819.0,74.1,-15.6,16905.6,18356.5,0.64,-1.8,224.43,166.3,57.2,56.0
2020-08-24,5417.82,1.3,8.4,140819.0,74.1,-15.6,16813.4,18257.4,0.65,-1.94,224.43,71.24,57.2,56.0
2020-08-25,5417.82,1.3,8.4,140819.0,74.1,-15.6,16813.4,18257.4,0.69,-2.04,224.43,85.98,57.2,56.0
2020-08-26,5417.82,1.3,8.4,140819.0,74.1,-15.6,16813.4,18257.4,0.69,-2.03,224.43,105.67,57.2,56.0
2020-08-27,5417.82,1.3,8.4,140819.0,74.1,-15.6,16813.4,18257.4,0.74,-1.96,224.43,142.09,57.2,56.0
2020-08-28,5417.82,1.3,8.4,140819.0,74.1,-15.6,16813.4,18257.4,0.74,-1.78,224.43,64.11,57.2,56.0
2020-08-31,5417.82,1.3,8.4,140819.0,74.1,-15.6,16944.9,18376.9,0.72,-1.52,224.43,88.63,57.2,56.0
2020-09-01,5417.82,1.3,8.4,140819.0,74.1,-15.6,16944.9,18376.9,0.68,-1.83,224.43,106.37,57.2,56.0
2020-09-02,5417.82,1.3,8.4,140819.0,74.1,-15.6,16944.9,18376.9,0.66,-1.92,224.43,109.21,57.2,56.0
2020-09-03,5417.82,1.3,8.4,140819.0,74.1,-15.6,16944.9,18376.9,0.63,-1.5,224.43,94.24,57.2,56.0
2020-09-04,5417.82,1.3,8.4,140819.0,74.1,-15.6,16944.9,18376.9,0.72,-1.41,224.43,94.9,57.2,56.0
2020-09-07,5417.82,1.4,7.8,141770.0,80.4,-4.8,17092.7,18512.7,0.67,-1.73,218.06,149.53,57.2,55.4
